ParameterName, q0_min, q0_max, q3_min, q3_max
q0_q3_bin_901, 0.55, 0.60, 3.75, 3.80
q0_q3_bin_902, 0.55, 0.60, 3.80, 3.85
q0_q3_bin_903, 0.55, 0.60, 3.85, 3.90
q0_q3_bin_904, 0.55, 0.60, 3.90, 4.40
q0_q3_bin_905, 0.55, 0.60, 4.40, 4.90
q0_q3_bin_906, 0.55, 0.60, 4.90, 5.00
q0_q3_bin_907, 0.60, 0.65, 0.60, 0.65
q0_q3_bin_908, 0.60, 0.65, 0.65, 0.70
q0_q3_bin_909, 0.60, 0.65, 0.70, 0.75
q0_q3_bin_910, 0.60, 0.65, 0.75, 0.80
q0_q3_bin_911, 0.60, 0.65, 0.80, 0.85
q0_q3_bin_912, 0.60, 0.65, 0.85, 0.90
q0_q3_bin_913, 0.60, 0.65, 0.90, 0.95
q0_q3_bin_914, 0.60, 0.65, 0.95, 1.00
q0_q3_bin_915, 0.60, 0.65, 1.00, 1.05
q0_q3_bin_916, 0.60, 0.65, 1.05, 1.10
q0_q3_bin_917, 0.60, 0.65, 1.10, 1.15
q0_q3_bin_918, 0.60, 0.65, 1.15, 1.20
q0_q3_bin_919, 0.60, 0.65, 1.20, 1.25
q0_q3_bin_920, 0.60, 0.65, 1.25, 1.30
q0_q3_bin_921, 0.60, 0.65, 1.30, 1.35
q0_q3_bin_922, 0.60, 0.65, 1.35, 1.40
q0_q3_bin_923, 0.60, 0.65, 1.40, 1.45
q0_q3_bin_924, 0.60, 0.65, 1.45, 1.50
q0_q3_bin_925, 0.60, 0.65, 1.50, 1.55
q0_q3_bin_926, 0.60, 0.65, 1.55, 1.60
q0_q3_bin_927, 0.60, 0.65, 1.60, 1.65
q0_q3_bin_928, 0.60, 0.65, 1.65, 1.70
q0_q3_bin_929, 0.60, 0.65, 1.70, 1.75
q0_q3_bin_930, 0.60, 0.65, 1.75, 1.80
q0_q3_bin_931, 0.60, 0.65, 1.80, 1.85
q0_q3_bin_932, 0.60, 0.65, 1.85, 1.90
q0_q3_bin_933, 0.60, 0.65, 1.90, 1.95
q0_q3_bin_934, 0.60, 0.65, 1.95, 2.00
q0_q3_bin_935, 0.60, 0.65, 2.00, 2.05
q0_q3_bin_936, 0.60, 0.65, 2.05, 2.10
q0_q3_bin_937, 0.60, 0.65, 2.10, 2.15
q0_q3_bin_938, 0.60, 0.65, 2.15, 2.20
q0_q3_bin_939, 0.60, 0.65, 2.20, 2.25
q0_q3_bin_940, 0.60, 0.65, 2.25, 2.30
q0_q3_bin_941, 0.60, 0.65, 2.30, 2.35
q0_q3_bin_942, 0.60, 0.65, 2.35, 2.40
q0_q3_bin_943, 0.60, 0.65, 2.40, 2.45
q0_q3_bin_944, 0.60, 0.65, 2.45, 2.50
q0_q3_bin_945, 0.60, 0.65, 2.50, 2.55
q0_q3_bin_946, 0.60, 0.65, 2.55, 2.60
q0_q3_bin_947, 0.60, 0.65, 2.60, 2.65
q0_q3_bin_948, 0.60, 0.65, 2.65, 2.70
q0_q3_bin_949, 0.60, 0.65, 2.70, 2.75
q0_q3_bin_950, 0.60, 0.65, 2.75, 2.80
q0_q3_bin_951, 0.60, 0.65, 2.80, 2.85
q0_q3_bin_952, 0.60, 0.65, 2.85, 2.90
q0_q3_bin_953, 0.60, 0.65, 2.90, 2.95
q0_q3_bin_954, 0.60, 0.65, 2.95, 3.00
q0_q3_bin_955, 0.60, 0.65, 3.00, 3.05
q0_q3_bin_956, 0.60, 0.65, 3.05, 3.10
q0_q3_bin_957, 0.60, 0.65, 3.10, 3.15
q0_q3_bin_958, 0.60, 0.65, 3.15, 3.20
q0_q3_bin_959, 0.60, 0.65, 3.20, 3.25
q0_q3_bin_960, 0.60, 0.65, 3.25, 3.30
q0_q3_bin_961, 0.60, 0.65, 3.30, 3.35
q0_q3_bin_962, 0.60, 0.65, 3.35, 3.40
q0_q3_bin_963, 0.60, 0.65, 3.40, 3.45
q0_q3_bin_964, 0.60, 0.65, 3.45, 3.50
q0_q3_bin_965, 0.60, 0.65, 3.50, 3.55
q0_q3_bin_966, 0.60, 0.65, 3.55, 3.60
q0_q3_bin_967, 0.60, 0.65, 3.60, 3.65
q0_q3_bin_968, 0.60, 0.65, 3.65, 3.70
q0_q3_bin_969, 0.60, 0.65, 3.70, 3.75
q0_q3_bin_970, 0.60, 0.65, 3.75, 3.80
q0_q3_bin_971, 0.60, 0.65, 3.80, 3.85
q0_q3_bin_972, 0.60, 0.65, 3.85, 3.90
q0_q3_bin_973, 0.60, 0.65, 3.90, 4.40
q0_q3_bin_974, 0.60, 0.65, 4.40, 4.90
q0_q3_bin_975, 0.60, 0.65, 4.90, 5.00
q0_q3_bin_976, 0.65, 0.70, 0.65, 0.70
q0_q3_bin_977, 0.65, 0.70, 0.70, 0.75
q0_q3_bin_978, 0.65, 0.70, 0.75, 0.80
q0_q3_bin_979, 0.65, 0.70, 0.80, 0.85
q0_q3_bin_980, 0.65, 0.70, 0.85, 0.90
q0_q3_bin_981, 0.65, 0.70, 0.90, 0.95
q0_q3_bin_982, 0.65, 0.70, 0.95, 1.00
q0_q3_bin_983, 0.65, 0.70, 1.00, 1.05
q0_q3_bin_984, 0.65, 0.70, 1.05, 1.10
q0_q3_bin_985, 0.65, 0.70, 1.10, 1.15
q0_q3_bin_986, 0.65, 0.70, 1.15, 1.20
q0_q3_bin_987, 0.65, 0.70, 1.20, 1.25
q0_q3_bin_988, 0.65, 0.70, 1.25, 1.30
q0_q3_bin_989, 0.65, 0.70, 1.30, 1.35
q0_q3_bin_990, 0.65, 0.70, 1.35, 1.40
q0_q3_bin_991, 0.65, 0.70, 1.40, 1.45
q0_q3_bin_992, 0.65, 0.70, 1.45, 1.50
q0_q3_bin_993, 0.65, 0.70, 1.50, 1.55
q0_q3_bin_994, 0.65, 0.70, 1.55, 1.60
q0_q3_bin_995, 0.65, 0.70, 1.60, 1.65
q0_q3_bin_996, 0.65, 0.70, 1.65, 1.70
q0_q3_bin_997, 0.65, 0.70, 1.70, 1.75
q0_q3_bin_998, 0.65, 0.70, 1.75, 1.80
q0_q3_bin_999, 0.65, 0.70, 1.80, 1.85
q0_q3_bin_1000, 0.65, 0.70, 1.85, 1.90
q0_q3_bin_1001, 0.65, 0.70, 1.90, 1.95
q0_q3_bin_1002, 0.65, 0.70, 1.95, 2.00
q0_q3_bin_1003, 0.65, 0.70, 2.00, 2.05
q0_q3_bin_1004, 0.65, 0.70, 2.05, 2.10
q0_q3_bin_1005, 0.65, 0.70, 2.10, 2.15
q0_q3_bin_1006, 0.65, 0.70, 2.15, 2.20
q0_q3_bin_1007, 0.65, 0.70, 2.20, 2.25
q0_q3_bin_1008, 0.65, 0.70, 2.25, 2.30
q0_q3_bin_1009, 0.65, 0.70, 2.30, 2.35
q0_q3_bin_1010, 0.65, 0.70, 2.35, 2.40
q0_q3_bin_1011, 0.65, 0.70, 2.40, 2.45
q0_q3_bin_1012, 0.65, 0.70, 2.45, 2.50
q0_q3_bin_1013, 0.65, 0.70, 2.50, 2.55
q0_q3_bin_1014, 0.65, 0.70, 2.55, 2.60
q0_q3_bin_1015, 0.65, 0.70, 2.60, 2.65
q0_q3_bin_1016, 0.65, 0.70, 2.65, 2.70
q0_q3_bin_1017, 0.65, 0.70, 2.70, 2.75
q0_q3_bin_1018, 0.65, 0.70, 2.75, 2.80
q0_q3_bin_1019, 0.65, 0.70, 2.80, 2.85
q0_q3_bin_1020, 0.65, 0.70, 2.85, 2.90
q0_q3_bin_1021, 0.65, 0.70, 2.90, 2.95
q0_q3_bin_1022, 0.65, 0.70, 2.95, 3.00
q0_q3_bin_1023, 0.65, 0.70, 3.00, 3.05
q0_q3_bin_1024, 0.65, 0.70, 3.05, 3.10
q0_q3_bin_1025, 0.65, 0.70, 3.10, 3.15
q0_q3_bin_1026, 0.65, 0.70, 3.15, 3.20
q0_q3_bin_1027, 0.65, 0.70, 3.20, 3.25
q0_q3_bin_1028, 0.65, 0.70, 3.25, 3.30
q0_q3_bin_1029, 0.65, 0.70, 3.30, 3.35
q0_q3_bin_1030, 0.65, 0.70, 3.35, 3.40
q0_q3_bin_1031, 0.65, 0.70, 3.40, 3.45
q0_q3_bin_1032, 0.65, 0.70, 3.45, 3.50
q0_q3_bin_1033, 0.65, 0.70, 3.50, 3.55
q0_q3_bin_1034, 0.65, 0.70, 3.55, 3.60
q0_q3_bin_1035, 0.65, 0.70, 3.60, 3.65
q0_q3_bin_1036, 0.65, 0.70, 3.65, 3.70
q0_q3_bin_1037, 0.65, 0.70, 3.70, 3.75
q0_q3_bin_1038, 0.65, 0.70, 3.75, 3.80
q0_q3_bin_1039, 0.65, 0.70, 3.80, 3.85
q0_q3_bin_1040, 0.65, 0.70, 3.85, 3.90
q0_q3_bin_1041, 0.65, 0.70, 3.90, 4.40
q0_q3_bin_1042, 0.65, 0.70, 4.40, 4.90
q0_q3_bin_1043, 0.65, 0.70, 4.90, 5.00
q0_q3_bin_1044, 0.70, 0.75, 0.70, 0.75
q0_q3_bin_1045, 0.70, 0.75, 0.75, 0.80
q0_q3_bin_1046, 0.70, 0.75, 0.80, 0.85
q0_q3_bin_1047, 0.70, 0.75, 0.85, 0.90
q0_q3_bin_1048, 0.70, 0.75, 0.90, 0.95
q0_q3_bin_1049, 0.70, 0.75, 0.95, 1.00
q0_q3_bin_1050, 0.70, 0.75, 1.00, 1.05
q0_q3_bin_1051, 0.70, 0.75, 1.05, 1.10
q0_q3_bin_1052, 0.70, 0.75, 1.10, 1.15
q0_q3_bin_1053, 0.70, 0.75, 1.15, 1.20
q0_q3_bin_1054, 0.70, 0.75, 1.20, 1.25
q0_q3_bin_1055, 0.70, 0.75, 1.25, 1.30
q0_q3_bin_1056, 0.70, 0.75, 1.30, 1.35
q0_q3_bin_1057, 0.70, 0.75, 1.35, 1.40
q0_q3_bin_1058, 0.70, 0.75, 1.40, 1.45
q0_q3_bin_1059, 0.70, 0.75, 1.45, 1.50
q0_q3_bin_1060, 0.70, 0.75, 1.50, 1.55
q0_q3_bin_1061, 0.70, 0.75, 1.55, 1.60
q0_q3_bin_1062, 0.70, 0.75, 1.60, 1.65
q0_q3_bin_1063, 0.70, 0.75, 1.65, 1.70
q0_q3_bin_1064, 0.70, 0.75, 1.70, 1.75
q0_q3_bin_1065, 0.70, 0.75, 1.75, 1.80
q0_q3_bin_1066, 0.70, 0.75, 1.80, 1.85
q0_q3_bin_1067, 0.70, 0.75, 1.85, 1.90
q0_q3_bin_1068, 0.70, 0.75, 1.90, 1.95
q0_q3_bin_1069, 0.70, 0.75, 1.95, 2.00
q0_q3_bin_1070, 0.70, 0.75, 2.00, 2.05
q0_q3_bin_1071, 0.70, 0.75, 2.05, 2.10
q0_q3_bin_1072, 0.70, 0.75, 2.10, 2.15
q0_q3_bin_1073, 0.70, 0.75, 2.15, 2.20
q0_q3_bin_1074, 0.70, 0.75, 2.20, 2.25
q0_q3_bin_1075, 0.70, 0.75, 2.25, 2.30
q0_q3_bin_1076, 0.70, 0.75, 2.30, 2.35
q0_q3_bin_1077, 0.70, 0.75, 2.35, 2.40
q0_q3_bin_1078, 0.70, 0.75, 2.40, 2.45
q0_q3_bin_1079, 0.70, 0.75, 2.45, 2.50
q0_q3_bin_1080, 0.70, 0.75, 2.50, 2.55
q0_q3_bin_1081, 0.70, 0.75, 2.55, 2.60
q0_q3_bin_1082, 0.70, 0.75, 2.60, 2.65
q0_q3_bin_1083, 0.70, 0.75, 2.65, 2.70
q0_q3_bin_1084, 0.70, 0.75, 2.70, 2.75
q0_q3_bin_1085, 0.70, 0.75, 2.75, 2.80
q0_q3_bin_1086, 0.70, 0.75, 2.80, 2.85
q0_q3_bin_1087, 0.70, 0.75, 2.85, 2.90
q0_q3_bin_1088, 0.70, 0.75, 2.90, 2.95
q0_q3_bin_1089, 0.70, 0.75, 2.95, 3.00
q0_q3_bin_1090, 0.70, 0.75, 3.00, 3.05
q0_q3_bin_1091, 0.70, 0.75, 3.05, 3.10
q0_q3_bin_1092, 0.70, 0.75, 3.10, 3.15
q0_q3_bin_1093, 0.70, 0.75, 3.15, 3.20
q0_q3_bin_1094, 0.70, 0.75, 3.20, 3.25
q0_q3_bin_1095, 0.70, 0.75, 3.25, 3.30
q0_q3_bin_1096, 0.70, 0.75, 3.30, 3.35
q0_q3_bin_1097, 0.70, 0.75, 3.35, 3.40
q0_q3_bin_1098, 0.70, 0.75, 3.40, 3.45
q0_q3_bin_1099, 0.70, 0.75, 3.45, 3.50
q0_q3_bin_1100, 0.70, 0.75, 3.50, 3.55
q0_q3_bin_1101, 0.70, 0.75, 3.55, 3.60
q0_q3_bin_1102, 0.70, 0.75, 3.60, 3.65
q0_q3_bin_1103, 0.70, 0.75, 3.65, 3.70
q0_q3_bin_1104, 0.70, 0.75, 3.70, 3.75
q0_q3_bin_1105, 0.70, 0.75, 3.75, 3.80
q0_q3_bin_1106, 0.70, 0.75, 3.80, 3.85
q0_q3_bin_1107, 0.70, 0.75, 3.85, 3.90
q0_q3_bin_1108, 0.70, 0.75, 3.90, 4.40
q0_q3_bin_1109, 0.70, 0.75, 4.40, 4.90
q0_q3_bin_1110, 0.70, 0.75, 4.90, 5.00
q0_q3_bin_1111, 0.75, 0.80, 0.75, 0.80
q0_q3_bin_1112, 0.75, 0.80, 0.80, 0.85
q0_q3_bin_1113, 0.75, 0.80, 0.85, 0.90
q0_q3_bin_1114, 0.75, 0.80, 0.90, 0.95
q0_q3_bin_1115, 0.75, 0.80, 0.95, 1.00
q0_q3_bin_1116, 0.75, 0.80, 1.00, 1.05
q0_q3_bin_1117, 0.75, 0.80, 1.05, 1.10
q0_q3_bin_1118, 0.75, 0.80, 1.10, 1.15
q0_q3_bin_1119, 0.75, 0.80, 1.15, 1.20
q0_q3_bin_1120, 0.75, 0.80, 1.20, 1.25
q0_q3_bin_1121, 0.75, 0.80, 1.25, 1.30
q0_q3_bin_1122, 0.75, 0.80, 1.30, 1.35
q0_q3_bin_1123, 0.75, 0.80, 1.35, 1.40
q0_q3_bin_1124, 0.75, 0.80, 1.40, 1.45
q0_q3_bin_1125, 0.75, 0.80, 1.45, 1.50
q0_q3_bin_1126, 0.75, 0.80, 1.50, 1.55
q0_q3_bin_1127, 0.75, 0.80, 1.55, 1.60
q0_q3_bin_1128, 0.75, 0.80, 1.60, 1.65
q0_q3_bin_1129, 0.75, 0.80, 1.65, 1.70
q0_q3_bin_1130, 0.75, 0.80, 1.70, 1.75
q0_q3_bin_1131, 0.75, 0.80, 1.75, 1.80
q0_q3_bin_1132, 0.75, 0.80, 1.80, 1.85
q0_q3_bin_1133, 0.75, 0.80, 1.85, 1.90
q0_q3_bin_1134, 0.75, 0.80, 1.90, 1.95
q0_q3_bin_1135, 0.75, 0.80, 1.95, 2.00
q0_q3_bin_1136, 0.75, 0.80, 2.00, 2.05
q0_q3_bin_1137, 0.75, 0.80, 2.05, 2.10
q0_q3_bin_1138, 0.75, 0.80, 2.10, 2.15
q0_q3_bin_1139, 0.75, 0.80, 2.15, 2.20
q0_q3_bin_1140, 0.75, 0.80, 2.20, 2.25
q0_q3_bin_1141, 0.75, 0.80, 2.25, 2.30
q0_q3_bin_1142, 0.75, 0.80, 2.30, 2.35
q0_q3_bin_1143, 0.75, 0.80, 2.35, 2.40
q0_q3_bin_1144, 0.75, 0.80, 2.40, 2.45
q0_q3_bin_1145, 0.75, 0.80, 2.45, 2.50
q0_q3_bin_1146, 0.75, 0.80, 2.50, 2.55
q0_q3_bin_1147, 0.75, 0.80, 2.55, 2.60
q0_q3_bin_1148, 0.75, 0.80, 2.60, 2.65
q0_q3_bin_1149, 0.75, 0.80, 2.65, 2.70
q0_q3_bin_1150, 0.75, 0.80, 2.70, 2.75
q0_q3_bin_1151, 0.75, 0.80, 2.75, 2.80
q0_q3_bin_1152, 0.75, 0.80, 2.80, 2.85
q0_q3_bin_1153, 0.75, 0.80, 2.85, 2.90
q0_q3_bin_1154, 0.75, 0.80, 2.90, 2.95
q0_q3_bin_1155, 0.75, 0.80, 2.95, 3.00
q0_q3_bin_1156, 0.75, 0.80, 3.00, 3.05
q0_q3_bin_1157, 0.75, 0.80, 3.05, 3.10
q0_q3_bin_1158, 0.75, 0.80, 3.10, 3.15
q0_q3_bin_1159, 0.75, 0.80, 3.15, 3.20
q0_q3_bin_1160, 0.75, 0.80, 3.20, 3.25
q0_q3_bin_1161, 0.75, 0.80, 3.25, 3.30
q0_q3_bin_1162, 0.75, 0.80, 3.30, 3.35
q0_q3_bin_1163, 0.75, 0.80, 3.35, 3.40
q0_q3_bin_1164, 0.75, 0.80, 3.40, 3.45
q0_q3_bin_1165, 0.75, 0.80, 3.45, 3.50
q0_q3_bin_1166, 0.75, 0.80, 3.50, 3.55
q0_q3_bin_1167, 0.75, 0.80, 3.55, 3.60
q0_q3_bin_1168, 0.75, 0.80, 3.60, 3.65
q0_q3_bin_1169, 0.75, 0.80, 3.65, 3.70
q0_q3_bin_1170, 0.75, 0.80, 3.70, 3.75
q0_q3_bin_1171, 0.75, 0.80, 3.75, 3.80
q0_q3_bin_1172, 0.75, 0.80, 3.80, 3.85
q0_q3_bin_1173, 0.75, 0.80, 3.85, 3.90
q0_q3_bin_1174, 0.75, 0.80, 3.90, 4.40
q0_q3_bin_1175, 0.75, 0.80, 4.40, 4.90
q0_q3_bin_1176, 0.75, 0.80, 4.90, 5.00
q0_q3_bin_1177, 0.80, 0.85, 0.80, 0.85
q0_q3_bin_1178, 0.80, 0.85, 0.85, 0.90
q0_q3_bin_1179, 0.80, 0.85, 0.90, 0.95
q0_q3_bin_1180, 0.80, 0.85, 0.95, 1.00
q0_q3_bin_1181, 0.80, 0.85, 1.00, 1.05
q0_q3_bin_1182, 0.80, 0.85, 1.05, 1.10
q0_q3_bin_1183, 0.80, 0.85, 1.10, 1.15
q0_q3_bin_1184, 0.80, 0.85, 1.15, 1.20
q0_q3_bin_1185, 0.80, 0.85, 1.20, 1.25
q0_q3_bin_1186, 0.80, 0.85, 1.25, 1.30
q0_q3_bin_1187, 0.80, 0.85, 1.30, 1.35
q0_q3_bin_1188, 0.80, 0.85, 1.35, 1.40
q0_q3_bin_1189, 0.80, 0.85, 1.40, 1.45
q0_q3_bin_1190, 0.80, 0.85, 1.45, 1.50
q0_q3_bin_1191, 0.80, 0.85, 1.50, 1.55
q0_q3_bin_1192, 0.80, 0.85, 1.55, 1.60
q0_q3_bin_1193, 0.80, 0.85, 1.60, 1.65
q0_q3_bin_1194, 0.80, 0.85, 1.65, 1.70
q0_q3_bin_1195, 0.80, 0.85, 1.70, 1.75
q0_q3_bin_1196, 0.80, 0.85, 1.75, 1.80
q0_q3_bin_1197, 0.80, 0.85, 1.80, 1.85
q0_q3_bin_1198, 0.80, 0.85, 1.85, 1.90
q0_q3_bin_1199, 0.80, 0.85, 1.90, 1.95
q0_q3_bin_1200, 0.80, 0.85, 1.95, 2.00
q0_q3_bin_1201, 0.80, 0.85, 2.00, 2.05
q0_q3_bin_1202, 0.80, 0.85, 2.05, 2.10
q0_q3_bin_1203, 0.80, 0.85, 2.10, 2.15
q0_q3_bin_1204, 0.80, 0.85, 2.15, 2.20
q0_q3_bin_1205, 0.80, 0.85, 2.20, 2.25
q0_q3_bin_1206, 0.80, 0.85, 2.25, 2.30
q0_q3_bin_1207, 0.80, 0.85, 2.30, 2.35
q0_q3_bin_1208, 0.80, 0.85, 2.35, 2.40
q0_q3_bin_1209, 0.80, 0.85, 2.40, 2.45
q0_q3_bin_1210, 0.80, 0.85, 2.45, 2.50
q0_q3_bin_1211, 0.80, 0.85, 2.50, 2.55
q0_q3_bin_1212, 0.80, 0.85, 2.55, 2.60
q0_q3_bin_1213, 0.80, 0.85, 2.60, 2.65
q0_q3_bin_1214, 0.80, 0.85, 2.65, 2.70
q0_q3_bin_1215, 0.80, 0.85, 2.70, 2.75
q0_q3_bin_1216, 0.80, 0.85, 2.75, 2.80
q0_q3_bin_1217, 0.80, 0.85, 2.80, 2.85
q0_q3_bin_1218, 0.80, 0.85, 2.85, 2.90
q0_q3_bin_1219, 0.80, 0.85, 2.90, 2.95
q0_q3_bin_1220, 0.80, 0.85, 2.95, 3.00
q0_q3_bin_1221, 0.80, 0.85, 3.00, 3.05
q0_q3_bin_1222, 0.80, 0.85, 3.05, 3.10
q0_q3_bin_1223, 0.80, 0.85, 3.10, 3.15
q0_q3_bin_1224, 0.80, 0.85, 3.15, 3.20
q0_q3_bin_1225, 0.80, 0.85, 3.20, 3.25
q0_q3_bin_1226, 0.80, 0.85, 3.25, 3.30
q0_q3_bin_1227, 0.80, 0.85, 3.30, 3.35
q0_q3_bin_1228, 0.80, 0.85, 3.35, 3.40
q0_q3_bin_1229, 0.80, 0.85, 3.40, 3.45
q0_q3_bin_1230, 0.80, 0.85, 3.45, 3.50
q0_q3_bin_1231, 0.80, 0.85, 3.50, 3.55
q0_q3_bin_1232, 0.80, 0.85, 3.55, 3.60
q0_q3_bin_1233, 0.80, 0.85, 3.60, 3.65
q0_q3_bin_1234, 0.80, 0.85, 3.65, 3.70
q0_q3_bin_1235, 0.80, 0.85, 3.70, 3.75
q0_q3_bin_1236, 0.80, 0.85, 3.75, 3.80
q0_q3_bin_1237, 0.80, 0.85, 3.80, 3.85
q0_q3_bin_1238, 0.80, 0.85, 3.85, 3.90
q0_q3_bin_1239, 0.80, 0.85, 3.90, 4.40
q0_q3_bin_1240, 0.80, 0.85, 4.40, 4.90
q0_q3_bin_1241, 0.80, 0.85, 4.90, 5.00
q0_q3_bin_1242, 0.85, 0.90, 0.85, 0.90
q0_q3_bin_1243, 0.85, 0.90, 0.90, 0.95
q0_q3_bin_1244, 0.85, 0.90, 0.95, 1.00
q0_q3_bin_1245, 0.85, 0.90, 1.00, 1.05
q0_q3_bin_1246, 0.85, 0.90, 1.05, 1.10
q0_q3_bin_1247, 0.85, 0.90, 1.10, 1.15
q0_q3_bin_1248, 0.85, 0.90, 1.15, 1.20
q0_q3_bin_1249, 0.85, 0.90, 1.20, 1.25
q0_q3_bin_1250, 0.85, 0.90, 1.25, 1.30
q0_q3_bin_1251, 0.85, 0.90, 1.30, 1.35
q0_q3_bin_1252, 0.85, 0.90, 1.35, 1.40
q0_q3_bin_1253, 0.85, 0.90, 1.40, 1.45
q0_q3_bin_1254, 0.85, 0.90, 1.45, 1.50
q0_q3_bin_1255, 0.85, 0.90, 1.50, 1.55
q0_q3_bin_1256, 0.85, 0.90, 1.55, 1.60
q0_q3_bin_1257, 0.85, 0.90, 1.60, 1.65
q0_q3_bin_1258, 0.85, 0.90, 1.65, 1.70
q0_q3_bin_1259, 0.85, 0.90, 1.70, 1.75
q0_q3_bin_1260, 0.85, 0.90, 1.75, 1.80
q0_q3_bin_1261, 0.85, 0.90, 1.80, 1.85
q0_q3_bin_1262, 0.85, 0.90, 1.85, 1.90
q0_q3_bin_1263, 0.85, 0.90, 1.90, 1.95
q0_q3_bin_1264, 0.85, 0.90, 1.95, 2.00
q0_q3_bin_1265, 0.85, 0.90, 2.00, 2.05
